cpt_name,reason,description
CPT_57685 , Type 05 , Repeated digit - investigating
CPT_57695 , Type 05 , Repeated digit - investigating
CPT_57696 , Type 05 , Repeated digit - investigating
CPT_57704 , Type 01 , No record found: CPT_57704
CPT_57708 , Type 01 , No record found: CPT_57708
CPT_57713 , Type 01 , No record found: CPT_57713
CPT_57714 , Type 01 , No record found: CPT_57714
CPT_57715 , Type 01 , No record found: CPT_57715
CPT_57716 , Type 05 , Repeated digit - investigating
CPT_57717 , Type 05 , Repeated digit - investigating
CPT_57718 , Type 01 , No record found: CPT_57718
CPT_57719 , Type 01 , No record found: CPT_57719
CPT_57720 , Type 01 , No record found: CPT_57720
CPT_57726 , Type 01 , No record found: CPT_57726
CPT_57727 , Type 01 , No record found: CPT_57727
CPT_57765 , Type 01 , No record found: CPT_57765
CPT_57767 , Type 01 , No record found: CPT_57767
CPT_57768 , Type 01 , No record found: CPT_57768
CPT_57769 , Type 01 , No record found: CPT_57769
CPT_57770 , Type 01 , No record found: CPT_57770
CPT_57771 , Type 01 , No record found: CPT_57771
CPT_57772 , Type 01 , No record found: CPT_57772
CPT_57773 , Type 01 , No record found: CPT_57773
CPT_57774 , Type 01 , No record found: CPT_57774
CPT_57775 , Type 01 , No record found: CPT_57775
CPT_57776 , Type 01 , No record found: CPT_57776
CPT_57777 , Type 01 , No record found: CPT_57777
CPT_57778 , Type 01 , No record found: CPT_57778
CPT_57779 , Type 01 , No record found: CPT_57779
CPT_57780 , Type 01 , No record found: CPT_57780
CPT_57781 , Type 01 , No record found: CPT_57781
CPT_57782 , Type 01 , No record found: CPT_57782
CPT_57783 , Type 01 , No record found: CPT_57783
CPT_57795 , Type 01 , No record found: CPT_57795
CPT_57796 , Type 01 , No record found: CPT_57796
CPT_57797 , Type 01 , No record found: CPT_57797
CPT_57798 , Type 01 , No record found: CPT_57798
CPT_57799 , Type 01 , No record found: CPT_57799
CPT_57800 , Type 01 , No record found: CPT_57800
CPT_57801 , Type 01 , No record found: CPT_57801
CPT_57808 , Type 01 , No record found: CPT_57808
CPT_57821 , Type 01 , No record found: CPT_57821
CPT_57841 , Type 07 , depth range <5: 2.76
CPT_57852 , Type 01 , No record found: CPT_57852
CPT_57853 , Type 01 , No record found: CPT_57853
CPT_57855 , Type 05 , Repeated digit - investigating
CPT_57856 , Type 05 , Repeated digit - investigating
CPT_57858 , Type 05 , Repeated digit - investigating
CPT_57859 , Type 01 , No record found: CPT_57859
CPT_583 , Type 06 , depth<5: 0.73
CPT_58871 , Type 01 , No record found: CPT_58871
CPT_58901 , Type 01 , No record found: CPT_58901
CPT_58902 , Type 01 , No record found: CPT_58902
CPT_58903 , Type 01 , No record found: CPT_58903
CPT_58905 , Type 01 , No record found: CPT_58905
CPT_58906 , Type 01 , No record found: CPT_58906
CPT_58907 , Type 01 , No record found: CPT_58907
CPT_58909 , Type 01 , No record found: CPT_58909
CPT_58910 , Type 06 , depth<5: 2.2
CPT_58912 , Type 05 , Repeated digit - investigating
CPT_58913 , Type 05 , Repeated digit - investigating
CPT_58914 , Type 05 , Repeated digit - investigating
CPT_58915 , Type 05 , Repeated digit - investigating
CPT_58916 , Type 05 , Repeated digit - investigating
CPT_58924 , Type 01 , No record found: CPT_58924
CPT_58925 , Type 05 , Repeated digit - investigating
CPT_58926 , Type 01 , No record found: CPT_58926
CPT_58927 , Type 01 , No record found: CPT_58927
CPT_58929 , Type 05 , Repeated digit - investigating
CPT_58930 , Type 05 , Repeated digit - investigating
CPT_58956 , Type 01 , No record found: CPT_58956
CPT_58959 , Type 06 , depth<5: 4.15
CPT_58962 , Type 06 , depth<5: 3.08
CPT_58963 , Type 06 , depth<5: 1.96
CPT_58964 , Type 06 , depth<5: 1.82
CPT_58965 , Type 06 , depth<5: 1.58
CPT_58967 , Type 01 , No record found: CPT_58967
CPT_58982 , Type 05 , Repeated digit - investigating
CPT_58983 , Type 01 , No record found: CPT_58983
CPT_58985 , Type 01 , No record found: CPT_58985
CPT_58990 , Type 01 , No record found: CPT_58990
CPT_58993 , Type 01 , No record found: CPT_58993
CPT_59080 , Type 05 , Repeated digit - investigating
CPT_59081 , Type 05 , Repeated digit - investigating
CPT_59083 , Type 05 , Repeated digit - investigating
CPT_59084 , Type 05 , Repeated digit - investigating
CPT_59085 , Type 02 ,Duplicate location
CPT_59091 , Type 05 , Repeated digit - investigating
CPT_59095 , Type 05 , Repeated digit - investigating
CPT_591 , Type 06 , depth<5: 4.41
CPT_59100 , Type 05 , Repeated digit - investigating
CPT_59104 , Type 05 , Repeated digit - investigating
CPT_59114 , Type 06 , depth<5: 1.94900226486696
CPT_59118 , Type 06 , depth<5: 1.14
CPT_59119 , Type 02 ,Duplicate location
CPT_59146 , Type 01 , No record found: CPT_59146
CPT_59148 , Type 01 , No record found: CPT_59148
CPT_59175 , Type 02 ,Duplicate location
CPT_59176 , Type 02 ,Duplicate location
CPT_59178 , Type 02 ,Duplicate location
CPT_59182 , Type 05 , Repeated digit - investigating
CPT_59183 , Type 05 , Repeated digit - investigating
CPT_59184 , Type 01 , No record found: CPT_59184
CPT_59185 , Type 01 , No record found: CPT_59185
CPT_59186 , Type 05 , Repeated digit - investigating
CPT_59197 , Type 06 , depth<5: 4.6
CPT_59198 , Type 02 ,Duplicate location
CPT_592 , Type 06 , depth<5: 3.2
CPT_59203 , Type 05 , Repeated digit - investigating
CPT_59204 , Type 05 , Repeated digit - investigating
CPT_59210 , Type 02 ,Duplicate location
CPT_59214 , Type 02 ,Duplicate location
CPT_59215 , Type 01 , No record found: CPT_59215
CPT_59216 , Type 02 ,Duplicate location
CPT_59300 , Type 05 , Repeated digit - investigating
CPT_59302 , Type 05 , Repeated digit - investigating
CPT_59303 , Type 02 ,Duplicate location
CPT_59307 , Type 06 , depth<5: 4.02
CPT_59312 , Type 01 , No record found: CPT_59312
CPT_59314 , Type 05 , Repeated digit - investigating
CPT_59319 , Type 06 , depth<5: 3.76
CPT_59320 , Type 05 , Repeated digit - investigating
CPT_59322 , Type 01 , No record found: CPT_59322
CPT_59323 , Type 06 , depth<5: 3.69
CPT_59339 , Type 06 , depth<5: 3.9
CPT_59340 , Type 07 , depth range <5: 4.96
CPT_59358 , Type 02 ,Duplicate location
CPT_59366 , Type 05 , Repeated digit - investigating
CPT_59367 , Type 05 , Repeated digit - investigating
CPT_59368 , Type 05 , Repeated digit - investigating
CPT_59369 , Type 05 , Repeated digit - investigating
CPT_59380 , Type 01 , No record found: CPT_59380
CPT_59381 , Type 01 , No record found: CPT_59381
CPT_59384 , Type 01 , No record found: CPT_59384
CPT_59399 , Type 01 , No record found: CPT_59399
CPT_594 , Type 06 , depth<5: 4.97
CPT_59400 , Type 01 , No record found: CPT_59400
CPT_59401 , Type 01 , No record found: CPT_59401
CPT_59402 , Type 01 , No record found: CPT_59402
CPT_59403 , Type 01 , No record found: CPT_59403
CPT_59404 , Type 01 , No record found: CPT_59404
CPT_59405 , Type 01 , No record found: CPT_59405
CPT_59406 , Type 01 , No record found: CPT_59406
CPT_59407 , Type 01 , No record found: CPT_59407
CPT_59408 , Type 01 , No record found: CPT_59408
CPT_59410 , Type 05 , Repeated digit - investigating
CPT_59411 , Type 05 , Repeated digit - investigating
CPT_59412 , Type 05 , Repeated digit - investigating
CPT_59413 , Type 05 , Repeated digit - investigating
CPT_59414 , Type 01 , No record found: CPT_59414
CPT_59417 , Type 06 , depth<5: 3.82
CPT_59418 , Type 06 , depth<5: 4.02
CPT_59419 , Type 01 , No record found: CPT_59419
CPT_59420 , Type 01 , No record found: CPT_59420
CPT_59421 , Type 01 , No record found: CPT_59421
CPT_59422 , Type 01 , No record found: CPT_59422
CPT_59423 , Type 01 , No record found: CPT_59423
CPT_59424 , Type 01 , No record found: CPT_59424
CPT_59440 , Type 06 , depth<5: 3.68
CPT_59453 , Type 06 , depth<5: 3.78900471511905
CPT_59456 , Type 01 , No record found: CPT_59456
CPT_59457 , Type 01 , No record found: CPT_59457
CPT_59458 , Type 01 , No record found: CPT_59458
CPT_59459 , Type 01 , No record found: CPT_59459
CPT_59460 , Type 01 , No record found: CPT_59460
CPT_59586 , Type 06 , depth<5: 4.23900069267288
CPT_59587 , Type 06 , depth<5: 3.01900147807687
CPT_59588 , Type 06 , depth<5: 2.16
CPT_59589 , Type 06 , depth<5: 2.02
CPT_59590 , Type 06 , depth<5: 2.26
CPT_596 , Type 06 , depth<5: 4.82
CPT_59606 , Type 07 , depth range <5: 0.1200000000000001
CPT_59661 , Type 06 , depth<5: 2.75900584088559
CPT_59662 , Type 06 , depth<5: 1.71900560534094
CPT_59663 , Type 06 , depth<5: 3.95900275539439
CPT_59664 , Type 06 , depth<5: 2.93900435124224
CPT_59666 , Type 06 , depth<5: 3.77900976057788
CPT_59667 , Type 06 , depth<5: 4.01901175747909
CPT_59669 , Type 06 , depth<5: 4.71900516800475
CPT_59671 , Type 06 , depth<5: 4.25900687848842
CPT_59672 , Type 06 , depth<5: 4.09900211208612
CPT_59674 , Type 06 , depth<5: 4.43900513879287
CPT_59676 , Type 06 , depth<5: 1.73900341483349
CPT_597 , Type 06 , depth<5: 4.71
CPT_59709 , Type 06 , depth<5: 2.96
CPT_5973 , Type 05 , Repeated digit - investigating
CPT_59735 , Type 06 , depth<5: 2.2990045785642
CPT_59742 , Type 06 , depth<5: 4.9990101871808
CPT_600 , Type 06 , depth<5: 3.99
CPT_60013 , Type 06 , depth<5: 4.3
CPT_60014 , Type 06 , depth<5: 3.78
CPT_60016 , Type 06 , depth<5: 3.96
CPT_60093 , Type 05 , Repeated digit - investigating
CPT_60094 , Type 05 , Repeated digit - investigating
CPT_60097 , Type 05 , Repeated digit - investigating
CPT_601 , Type 06 , depth<5: 4.01
CPT_60100 , Type 05 , Repeated digit - investigating
CPT_60101 , Type 02 ,Duplicate location
CPT_60102 , Type 05 , Repeated digit - investigating
CPT_60104 , Type 05 , Repeated digit - investigating
CPT_60110 , Type 06 , depth<5: 4.42
CPT_60112 , Type 06 , depth<5: 4.680012
CPT_60113 , Type 06 , depth<5: 1.58
CPT_60119 , Type 05 , Repeated digit - investigating
CPT_60120 , Type 05 , Repeated digit - investigating
CPT_60124 , Type 05 , Repeated digit - investigating
CPT_60148 , Type 06 , depth<5: 4.5
CPT_60150 , Type 06 , depth<5: 3.83
CPT_60179 , Type 05 , Repeated digit - investigating
CPT_60181 , Type 05 , Repeated digit - investigating
CPT_60183 , Type 05 , Repeated digit - investigating
CPT_60185 , Type 05 , Repeated digit - investigating
CPT_60191 , Type 05 , Repeated digit - investigating
CPT_60193 , Type 05 , Repeated digit - investigating
CPT_60196 , Type 05 , Repeated digit - investigating
CPT_60198 , Type 05 , Repeated digit - investigating
CPT_602 , Type 07 , depth range <5: 4.26
CPT_60222 , Type 06 , depth<5: 2.9
CPT_60223 , Type 06 , depth<5: 2.72
CPT_60224 , Type 06 , depth<5: 3.14
CPT_60225 , Type 04 , negative value - discarding
CPT_60229 , Type 06 , depth<5: 4.4
CPT_60230 , Type 02 ,Duplicate location
CPT_60232 , Type 05 , Repeated digit - investigating
CPT_60233 , Type 04 , negative value - discarding
CPT_60235 , Type 05 , Repeated digit - investigating
CPT_60317 , Type 06 , depth<5: 0.89
CPT_60318 , Type 06 , depth<5: 2.69
CPT_60319 , Type 06 , depth<5: 2.99
CPT_60320 , Type 06 , depth<5: 1.5
CPT_60323 , Type 06 , depth<5: 0.58
CPT_60324 , Type 01 , No record found: CPT_60324
CPT_60325 , Type 06 , depth<5: 1.12
CPT_60326 , Type 01 , No record found: CPT_60326
CPT_60411 , Type 05 , Repeated digit - investigating
CPT_60412 , Type 05 , Repeated digit - investigating
CPT_60497 , Type 05 , Repeated digit - investigating
CPT_605 , Type 06 , depth<5: 4.32
CPT_60500 , Type 05 , Repeated digit - investigating
CPT_60504 , Type 06 , depth<5: 4.57
CPT_60505 , Type 06 , depth<5: 3.77
CPT_60507 , Type 05 , Repeated digit - investigating
CPT_60548 , Type 01 , No record found: CPT_60548
CPT_60549 , Type 01 , No record found: CPT_60549
CPT_60550 , Type 01 , No record found: CPT_60550
CPT_60551 , Type 01 , No record found: CPT_60551
CPT_60552 , Type 01 , No record found: CPT_60552
CPT_60553 , Type 01 , No record found: CPT_60553
CPT_60554 , Type 01 , No record found: CPT_60554
CPT_60555 , Type 01 , No record found: CPT_60555
CPT_60556 , Type 01 , No record found: CPT_60556
CPT_60574 , Type 01 , No record found: CPT_60574
CPT_60575 , Type 01 , No record found: CPT_60575
CPT_60577 , Type 05 , Repeated digit - investigating
CPT_60581 , Type 05 , Repeated digit - investigating
CPT_60583 , Type 05 , Repeated digit - investigating
CPT_60584 , Type 05 , Repeated digit - investigating
CPT_60595 , Type 05 , Repeated digit - investigating
CPT_60596 , Type 05 , Repeated digit - investigating
CPT_6125 , Type 05 , Repeated digit - investigating
CPT_6127 , Type 05 , Repeated digit - investigating
CPT_61621 , Type 05 , Repeated digit - investigating
CPT_61622 , Type 05 , Repeated digit - investigating
CPT_61623 , Type 05 , Repeated digit - investigating
CPT_61658 , Type 02 ,Duplicate location
CPT_61673 , Type 05 , Repeated digit - investigating
CPT_61675 , Type 05 , Repeated digit - investigating
CPT_61696 , Type 06 , depth<5: 4.27
CPT_618 , Type 07 , depth range <5: 4.16
CPT_61825 , Type 05 , Repeated digit - investigating
CPT_61847 , Type 05 , Repeated digit - investigating
CPT_61848 , Type 05 , Repeated digit - investigating
CPT_61901 , Type 06 , depth<5: 4.74
CPT_61936 , Type 05 , Repeated digit - investigating
CPT_61951 , Type 05 , Repeated digit - investigating
CPT_61952 , Type 05 , Repeated digit - investigating
CPT_61969 , Type 06 , depth<5: 3.67
CPT_61971 , Type 06 , depth<5: 3.59
CPT_61972 , Type 05 , Repeated digit - investigating
CPT_61980 , Type 05 , Repeated digit - investigating
CPT_61989 , Type 05 , Repeated digit - investigating
CPT_61990 , Type 05 , Repeated digit - investigating
CPT_61991 , Type 05 , Repeated digit - investigating
CPT_62001 , Type 01 , No record found: CPT_62001
CPT_62037 , Type 01 , No record found: CPT_62037
CPT_62042 , Type 05 , Repeated digit - investigating
CPT_62043 , Type 05 , Repeated digit - investigating
CPT_62112 , Type 05 , Repeated digit - investigating
CPT_62113 , Type 05 , Repeated digit - investigating
CPT_62124 , Type 05 , Repeated digit - investigating
CPT_6213 , Type 06 , depth<5: 4.86
CPT_62134 , Type 05 , Repeated digit - investigating
CPT_62136 , Type 01 , No record found: CPT_62136
CPT_62137 , Type 01 , No record found: CPT_62137
CPT_62139 , Type 06 , depth<5: 3.7
CPT_62141 , Type 06 , depth<5: 2.96
CPT_62142 , Type 01 , No record found: CPT_62142
CPT_62143 , Type 06 , depth<5: 4.22
CPT_62144 , Type 01 , No record found: CPT_62144
CPT_62147 , Type 01 , No record found: CPT_62147
CPT_62149 , Type 01 , No record found: CPT_62149
CPT_62150 , Type 01 , No record found: CPT_62150
CPT_62175 , Type 05 , Repeated digit - investigating
CPT_622 , Type 06 , depth<5: 4.6
CPT_623 , Type 06 , depth<5: 4.74
CPT_62465 , Type 07 , depth range <5: 4.63999999999992
CPT_62466 , Type 06 , depth<5: 3.61999999999997
CPT_62468 , Type 06 , depth<5: 4.93
CPT_62469 , Type 06 , depth<5: 4.93
CPT_62476 , Type 06 , depth<5: 1.82
CPT_62477 , Type 06 , depth<5: 1.56
CPT_62478 , Type 05 , Repeated digit - investigating
CPT_62493 , Type 06 , depth<5: 2.21900579093248
CPT_62495 , Type 06 , depth<5: 3.15900833721597
CPT_62496 , Type 06 , depth<5: 3.81900081546021
CPT_62497 , Type 06 , depth<5: 3.459012543125
CPT_625 , Type 06 , depth<5: 4.12
CPT_62501 , Type 06 , depth<5: 3.13900966775963
CPT_62502 , Type 07 , depth range <5: 4.47900207089447
CPT_62503 , Type 06 , depth<5: 3.28000339119645
CPT_62504 , Type 06 , depth<5: 3.55901506053359
CPT_6251 , Type 06 , depth<5: 1.6
CPT_62516 , Type 02 ,Duplicate location
CPT_62517 , Type 06 , depth<5: 3.67902087953584
CPT_62518 , Type 06 , depth<5: 0.179583087160621
CPT_62519 , Type 06 , depth<5: 0.439038776516128
CPT_6252 , Type 05 , Repeated digit - investigating
CPT_62524 , Type 06 , depth<5: 1.63900197778381
CPT_62526 , Type 06 , depth<5: 0.699011250149562
CPT_62528 , Type 06 , depth<5: 2.35900130991027
CPT_6253 , Type 06 , depth<5: 3.93
CPT_62530 , Type 06 , depth<5: 0.819010362279469
CPT_62531 , Type 06 , depth<5: 1.9790048852149
CPT_62549 , Type 01 , No record found: CPT_62549
CPT_6256 , Type 06 , depth<5: 2.81
CPT_62568 , Type 05 , Repeated digit - investigating
CPT_62593 , Type 06 , depth<5: 4.01900315214325
CPT_62595 , Type 06 , depth<5: 4.87900220191418
CPT_62603 , Type 06 , depth<5: 4.65900622502101
CPT_62605 , Type 06 , depth<5: 4.37900557284188
CPT_62606 , Type 06 , depth<5: 0.899005823929806
CPT_6262 , Type 05 , Repeated digit - investigating
CPT_62661 , Type 05 , Repeated digit - investigating
CPT_6267 , Type 05 , Repeated digit - investigating
CPT_62694 , Type 01 , No record found: CPT_62694
CPT_627 , Type 07 , depth range <5: 4.32
CPT_6272 , Type 05 , Repeated digit - investigating
CPT_6273 , Type 05 , Repeated digit - investigating
CPT_6274 , Type 05 , Repeated digit - investigating
CPT_62762 , Type 06 , depth<5: 2.37900709458982
CPT_62764 , Type 06 , depth<5: 0.99900654695363
CPT_62765 , Type 06 , depth<5: 1.35900111172873
CPT_62768 , Type 05 , Repeated digit - investigating
CPT_62769 , Type 06 , depth<5: 2.61901591049231
CPT_62770 , Type 06 , depth<5: 0.559023728696622
CPT_62771 , Type 06 , depth<5: 1.57900805081774
CPT_62773 , Type 06 , depth<5: 2.79900980983023
CPT_62799 , Type 05 , Repeated digit - investigating
CPT_62800 , Type 05 , Repeated digit - investigating
CPT_6296 , Type 06 , depth<5: 2.92
CPT_6299 , Type 05 , Repeated digit - investigating
CPT_62994 , Type 01 , No record found: CPT_62994
CPT_630 , Type 06 , depth<5: 1.0
CPT_6306 , Type 07 , depth range <5: 4.98
CPT_6308 , Type 06 , depth<5: 4.8
CPT_6309 , Type 06 , depth<5: 2.9
CPT_63136 , Type 05 , Repeated digit - investigating
CPT_6316 , Type 05 , Repeated digit - investigating
CPT_6317 , Type 05 , Repeated digit - investigating
CPT_6319 , Type 02 ,Duplicate location
CPT_63248 , Type 05 , Repeated digit - investigating
CPT_63272 , Type 05 , Repeated digit - investigating
CPT_63308 , Type 06 , depth<5: 4.66
CPT_63309 , Type 06 , depth<5: 4.6
CPT_63310 , Type 06 , depth<5: 4.06
CPT_63314 , Type 06 , depth<5: 4.86
CPT_63336 , Type 05 , Repeated digit - investigating
CPT_63337 , Type 05 , Repeated digit - investigating
CPT_6334 , Type 06 , depth<5: 1.84
CPT_63340 , Type 05 , Repeated digit - investigating
CPT_6335 , Type 06 , depth<5: 3.88
CPT_6336 , Type 07 , depth range <5: 3.4000000000000004
CPT_6337 , Type 06 , depth<5: 4.46
CPT_6338 , Type 06 , depth<5: 2.88
CPT_6339 , Type 06 , depth<5: 1.75
CPT_6348 , Type 06 , depth<5: 2.5
CPT_6350 , Type 06 , depth<5: 4.46
CPT_6358 , Type 06 , depth<5: 3.76
CPT_6364 , Type 05 , Repeated digit - investigating
CPT_6369 , Type 05 , Repeated digit - investigating
CPT_6371 , Type 05 , Repeated digit - investigating
CPT_6379 , Type 05 , Repeated digit - investigating
CPT_6401 , Type 06 , depth<5: 3.48
CPT_6402 , Type 06 , depth<5: 3.96
CPT_6403 , Type 06 , depth<5: 3.4
CPT_6404 , Type 06 , depth<5: 2.86
CPT_6405 , Type 05 , Repeated digit - investigating
CPT_6406 , Type 05 , Repeated digit - investigating
CPT_64064 , Type 06 , depth<5: 3.48
